,Onduleur A: energie totale (MWh),Onduleur B: energie totale (MWh),Onduleur C: energie totale (MWh),Onduleur D-A: energie totale (MWh),Onduleur D-B: energie totale (MWh),Onduleur: energie totale (MWh)
2023-02-02 17:30:00+00:00,12.420736,8.530383,12.851894,8.237018,8.597237,50.615997
2023-02-02 17:40:00+00:00,12.420769,8.530411,12.85193,8.237047,8.597263,50.615997
2023-02-02 17:50:00+00:00,12.420781,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 18:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 18:10:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 18:20:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 18:30:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 18:40:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 18:50:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 19:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 19:10:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 19:20:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 19:30:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 19:40:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 19:50:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 20:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 20:10:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 20:20:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 20:30:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 20:40:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 20:50:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 21:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 21:10:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 21:20:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 21:30:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 21:40:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 21:50:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 22:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 22:10:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 22:20:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 22:30:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 22:40:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 22:50:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 23:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 23:10:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 23:20:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 23:30:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 23:40:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-02 23:50:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 00:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 00:10:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 00:20:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 00:30:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 00:40:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 00:50:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 01:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 01:10:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 01:20:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 01:30:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 01:40:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 01:50:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 02:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 02:10:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 02:20:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 02:30:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 02:40:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 02:50:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 03:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 03:10:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 03:20:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 03:30:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 03:40:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 03:50:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 04:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 04:10:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 04:20:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 04:30:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 04:40:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 04:50:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 05:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 05:10:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 05:20:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 05:30:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 05:40:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 05:50:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 06:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 06:10:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 06:20:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 06:30:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 06:40:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 06:50:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 07:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 07:10:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 07:20:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 07:30:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 07:40:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 07:50:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 08:00:00+00:00,12.420782,8.53042,12.851944,8.237057,8.59727,50.615997
2023-02-03 08:10:00+00:00,12.420797,8.530427,12.851963,8.237063,8.597276,50.615997
2023-02-03 08:20:00+00:00,12.420849,8.530462,12.852015,8.237099,8.59731,50.616997
2023-02-03 08:30:00+00:00,12.420943,8.530536,12.852111,8.237172,8.597383,50.616997
2023-02-03 08:40:00+00:00,12.421127,8.530666,12.852296,8.237276,8.597516,50.618996
2023-02-03 08:50:00+00:00,12.421591,8.530971,12.852778,8.237424,8.597878,50.620003
2023-02-03 09:00:00+00:00,12.422187,8.531367,12.853393,8.237624,8.598351,50.621002
2023-02-03 09:10:00+00:00,12.422752,8.53174,12.853977,8.237831,8.598793,50.625
2023-02-03 09:20:00+00:00,12.423298,8.532109,12.854549,8.238057,8.599207,50.625
2023-02-03 09:30:00+00:00,12.424107,8.532655,12.85536,8.238383,8.599841,50.63
2023-02-03 09:40:00+00:00,12.425183,8.533417,12.856466,8.238848,8.600701,50.634
2023-02-03 09:50:00+00:00,12.425786,8.533833,12.857077,8.239141,8.60116,50.637005
2023-02-03 10:00:00+00:00,12.427024,8.534695,12.85832,8.239709,8.602127,50.641003
2023-02-03 10:10:00+00:00,12.428777,8.53593,12.860108,8.240559,8.603566,50.649002
2023-02-03 10:20:00+00:00,12.430707,8.537286,12.862081,8.241494,8.605097,50.656
2023-02-03 10:30:00+00:00,12.43276,8.538767,12.864178,8.242567,8.606761,50.665
2023-02-03 10:40:00+00:00,12.435001,8.540344,12.866453,8.243742,8.608555,50.673
2023-02-03 10:50:00+00:00,12.437371,8.541987,12.868866,8.244996,8.610399,50.683
2023-02-03 11:00:00+00:00,12.439825,8.543746,12.871361,8.24635,8.612346,50.692993
2023-02-03 11:10:00+00:00,12.44244,8.545548,12.874014,8.247811,8.614357,50.703003
2023-02-03 11:20:00+00:00,12.445101,8.547452,12.876727,8.249356,8.616442,50.716
2023-02-03 11:30:00+00:00,12.447902,8.549424,12.879603,8.25098,8.61865,50.725998
2023-02-03 11:40:00+00:00,12.450763,8.551467,12.882525,8.252691,8.620883,50.738
2023-02-03 11:50:00+00:00,12.453745,8.553539,12.885582,8.254419,8.623166,50.75
2023-02-03 12:00:00+00:00,12.456788,8.555647,12.888643,8.256267,8.62551,50.764
2023-02-03 12:10:00+00:00,12.459855,8.557848,12.891838,8.258175,8.627897,50.775997
2023-02-03 12:20:00+00:00,12.463044,8.560047,12.895052,8.260117,8.630279,50.788
2023-02-03 12:30:00+00:00,12.466211,8.562273,12.89835,8.262102,8.632687,50.801003
2023-02-03 12:40:00+00:00,12.469379,8.564494,12.901537,8.264104,8.635041,50.814
2023-02-03 12:50:00+00:00,12.472483,8.566668,12.904776,8.266085,8.63745,50.828003
2023-02-03 13:00:00+00:00,12.475664,8.568895,12.908041,8.26814,8.639834,50.840004
2023-02-03 13:10:00+00:00,12.478768,8.57107,12.911234,8.270165,8.642233,50.852
2023-02-03 13:20:00+00:00,12.481879,8.573261,12.914434,8.272222,8.644604,50.864998
2023-02-03 13:30:00+00:00,12.484887,8.57534,12.91752,8.274193,8.646853,50.878
2023-02-03 13:40:00+00:00,12.487853,8.577421,12.920579,8.276183,8.649106,50.890003
2023-02-03 13:50:00+00:00,12.490692,8.57941,12.923456,8.278043,8.651206,50.901997
2023-02-03 14:00:00+00:00,12.493387,8.581291,12.926285,8.279885,8.653259,50.912003
2023-02-03 14:10:00+00:00,12.49617,8.58322,12.929115,8.281753,8.655326,50.924
2023-02-03 14:20:00+00:00,12.498851,8.585127,12.931925,8.283575,8.657321,50.934998
2023-02-03 14:30:00+00:00,12.501499,8.586957,12.934661,8.285403,8.659298,50.945995
2023-02-03 14:40:00+00:00,12.504013,8.588715,12.937256,8.287134,8.661158,50.958
2023-02-03 14:50:00+00:00,12.506467,8.590399,12.939793,8.288811,8.662934,50.968002
2023-02-03 15:00:00+00:00,12.508746,8.592025,12.942155,8.290433,8.664615,50.977
2023-02-03 15:10:00+00:00,12.510947,8.59354,12.944422,8.291961,8.666163,50.986
2023-02-03 15:20:00+00:00,12.512976,8.594967,12.946523,8.293405,8.667608,50.994995
2023-02-03 15:30:00+00:00,12.514895,8.596322,12.948535,8.294795,8.668956,51.003002
2023-02-03 15:40:00+00:00,12.516688,8.597593,12.950407,8.296104,8.670222,51.010002
2023-02-03 15:50:00+00:00,12.518411,8.598791,12.952204,8.297351,8.671421,51.017998
2023-02-03 16:00:00+00:00,12.519715,8.599718,12.953564,8.298334,8.672331,51.022
2023-02-03 16:10:00+00:00,12.520899,8.600555,12.954803,8.299218,8.673125,51.029
2023-02-03 16:20:00+00:00,12.521953,8.601298,12.955904,8.300045,8.673846,51.032997
2023-02-03 16:30:00+00:00,12.522825,8.601921,12.956819,8.300734,8.674421,51.037
2023-02-03 16:40:00+00:00,12.523539,8.602419,12.957552,8.3013,8.674885,51.039
2023-02-03 16:50:00+00:00,12.524005,8.602747,12.958038,8.301673,8.675191,51.041
2023-02-03 17:00:00+00:00,12.524266,8.602943,12.958306,8.30188,8.675372,51.042
2023-02-03 17:10:00+00:00,12.524454,8.603086,12.9585,8.302031,8.675501,51.043003
2023-02-03 17:20:00+00:00,12.524592,8.603191,12.958643,8.302143,8.6756,51.043003
2023-02-03 17:30:00+00:00,12.52468,8.603264,12.958735,8.302221,8.675665,51.044003
2023-02-03 17:40:00+00:00,12.52473,8.603305,12.958786,8.302265,8.675703,51.044003
2023-02-03 17:50:00+00:00,12.524753,8.603323,12.958811,8.302285,8.675719,51.045002
2023-02-03 18:00:00+00:00,12.524766,8.603333,12.958824,8.302296,8.675726,51.045002
2023-02-03 18:10:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 18:20:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 18:30:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 18:40:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 18:50:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 19:00:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 19:10:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 19:20:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 19:30:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 19:40:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 19:50:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 20:00:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 20:10:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 20:20:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 20:30:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 20:40:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 20:50:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 21:00:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 21:10:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 21:20:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 21:30:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 21:40:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 21:50:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 22:00:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 22:10:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 22:20:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 22:30:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 22:40:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 22:50:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 23:00:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 23:10:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 23:20:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 23:30:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 23:40:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-03 23:50:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 00:00:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 00:10:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 00:20:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 00:30:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 00:40:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 00:50:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 01:00:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 01:10:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 01:20:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 01:30:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 01:40:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 01:50:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 02:00:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 02:10:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 02:20:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 02:30:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 02:40:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 02:50:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 03:00:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 03:10:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 03:20:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 03:30:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 03:40:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 03:50:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 04:00:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 04:10:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 04:20:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 04:30:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 04:40:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 04:50:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 05:00:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 05:10:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 05:20:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 05:30:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 05:40:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 05:50:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 06:00:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 06:10:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 06:20:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 06:30:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 06:40:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 06:50:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 07:00:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 07:10:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 07:20:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 07:30:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 07:40:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 07:50:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 08:00:00+00:00,12.524766,8.603333,12.958824,8.302297,8.675726,51.045002
2023-02-04 08:10:00+00:00,12.524777,8.60334,12.95884,8.302305,8.675732,51.045002
2023-02-04 08:20:00+00:00,12.524817,8.603366,12.958879,8.30233,8.675756,51.045002
2023-02-04 08:30:00+00:00,12.524869,8.603406,12.958933,8.30237,8.675795,51.046
2023-02-04 08:40:00+00:00,12.524935,8.603457,12.958999,8.302421,8.675845,51.046
2023-02-04 08:50:00+00:00,12.525007,8.603514,12.959073,8.302479,8.6759,51.046
2023-02-04 09:00:00+00:00,12.525091,8.603579,12.959156,8.302544,8.675962,51.046
2023-02-04 09:10:00+00:00,12.525191,8.603659,12.959259,8.302625,8.676038,51.046
2023-02-04 09:20:00+00:00,12.52532,8.603756,12.959387,8.302722,8.676129,51.046
2023-02-04 09:30:00+00:00,12.525494,8.603879,12.95956,8.30285,8.676247,51.046
2023-02-04 09:40:00+00:00,12.525816,8.604107,12.959893,8.303082,8.676461,51.049
2023-02-04 09:50:00+00:00,12.52639,8.604504,12.960469,8.303477,8.676845,51.051
2023-02-04 10:00:00+00:00,12.52697,8.604909,12.961077,8.30388,8.677251,51.053
2023-02-04 10:10:00+00:00,12.52769,8.605407,12.96181,8.304373,8.677742,51.057
2023-02-04 10:20:00+00:00,12.528406,8.605915,12.962558,8.304878,8.678236,51.058
2023-02-04 10:30:00+00:00,12.529136,8.606424,12.963291,8.305385,8.678735,51.063
2023-02-04 10:40:00+00:00,12.529794,8.606884,12.963977,8.305842,8.679186,51.064
2023-02-04 10:50:00+00:00,12.530554,8.607422,12.964741,8.306365,8.679706,51.067997
2023-02-04 11:00:00+00:00,12.531394,8.60799,12.965588,8.306937,8.680268,51.070995
2023-02-04 11:10:00+00:00,12.532215,8.608563,12.966423,8.307511,8.680824,51.074997
2023-02-04 11:20:00+00:00,12.533189,8.609252,12.967419,8.308189,8.681488,51.080006
2023-02-04 11:30:00+00:00,12.534295,8.610012,12.968527,8.308951,8.682221,51.083004
2023-02-04 11:40:00+00:00,12.535445,8.610809,12.96968,8.309743,8.683013,51.087
2023-02-04 11:50:00+00:00,12.5366,8.611629,12.970889,8.31057,8.683808,51.093002
2023-02-04 12:00:00+00:00,12.537772,8.612455,12.972081,8.311388,8.68462,51.098
2023-02-04 12:10:00+00:00,12.539175,8.613442,12.973573,8.312388,8.685622,51.104
2023-02-04 12:20:00+00:00,12.541152,8.614732,12.975594,8.313622,8.6869,51.110996
