Date;RECORD;CR6_Alim_Avg;CR6_Temp_Avg;AirTemp_Avg;RH_Avg;Press_Avg;WSpd_Avg;WDir_Avg;WDir_Std;WSpd_Max;Rain_Tot;Ray_Global_CMP3_Avg;Ray_Global_CMP3_Energy_Tot;Ray_Global_RSR2_Avg;Ray_Direct_RSR2_Avg;Ray_Direct_H_RSR2_Avg;Ray_Diffus_RSR2_Avg;Ray_Global_RSR2_Energy_Tot;Ray_Direct_RSR2_Energy_Tot;Ray_Diffus_RSR2_Energy_Tot;Ray_Global_RSR2_Raw_Avg;Ray_Direct_RSR2_Raw_Avg;Ray_Diffus_RSR2_Raw_Avg;ZenDeg_Avg;WM_Spd_WV_Avg;WM_Dir_Avg;WM_Dir_Std;WM_Spd_Avg;WM_Spd_Std;WM_Spd_Max;WM_AV_Spd_Avg;WM_AV_Spd_Std;WM_AV_Spd_Max;WM_vit_Son_Avg;WM_Temp_Avg;Humidex;Rain2_Tot
2023-02-16 07:00:00;7101;13.82;10.1;3.665;73.52;1030;0.924;126;29.54;2.62;0;1.497;0.001496841;7.482;0.336;0.016;7.465;0.007;0;0.007;8.64;7.862;8.46;91.9;1.664;119.9;27.33;1.664;0.542;3.2;0.006;0.241;0.98;335.8;6.809;1.078;0
2023-02-16 08:00:00;7102;13.85;9.75;3.562;76.78;1030;1.061;136.3;43.74;3.68;0;55.63;0.05562712;57.95;140.6;27.09;30.87;0.058;0.141;0.031;56.25;148.6;27.71;82.1;1.937;145.4;25.9;1.937;0.697;3.89;0.055;0.259;0.82;335;5.462;2.925;0
2023-02-16 09:00:00;7103;13.85;9.54;5.924;71.69;1030;1.447;152;41.89;4.2;0;248.8;0.2487737;249;613.4;178.5;70.55;0.249;0.613;0.071;241;630.4;57.6;73.25;2.518;155;18.52;2.518;0.973;5.64;0.076;0.345;1.72;334.7;5.004;4.472;0
2023-02-16 10:00:00;7104;13.83;10.14;7.914;63.4;1031;1.352;134.7;38.23;4.24;0;396.7;0.3966944;389.5;742.2;304.4;85.2;0.39;0.742;0.085;380.9;764;67.58;65.83;2.285;135.5;26.66;2.285;1.069;5.61;0.094;0.361;1.33;335.5;6.329;8.07;0
2023-02-16 11:00:00;7105;13.78;12.75;11.82;49.09;1030;0.731;267.5;99.7;2.54;0;497.1;0.4971286;488.1;803;395.8;92.3;0.488;0.803;0.092;481.3;830;72.29;60.47;0.948;164.2;93.4;0.948;0.464;2.4;0.004;0.286;0.85;336.7;8.32;10.93;0
2023-02-16 12:00:00;7106;13.68;16.64;13.36;43.44;1030;1.009;296.1;57.87;2.58;0;550.5;0.5505106;533.1;825;439.4;93.7;0.533;0.825;0.094;527.4;854;72.82;57.83;1.158;285.9;51.29;1.158;0.528;2.53;-0.064;0.292;1.35;337.8;10.2;12.2;0
2023-02-16 13:00:00;7107;13.62;20.47;14.16;42.89;1029;2.051;333;39.46;6.94;0;547;0.5470489;526.4;824;433.3;93.1;0.526;0.824;0.093;521;854;72.38;58.3;2.961;305.4;25.74;2.961;1.494;7.05;-0.08;0.404;1.35;339.3;12.69;12.63;0
2023-02-16 14:00:00;7108;13.59;22.23;15.25;39.27;1028;2.573;337.9;41.76;6.95;0;490;0.4899661;475.7;817;386.5;89.2;0.476;0.817;0.089;469.9;846;69.53;61.79;4.181;308.4;22.73;4.181;1.726;8.16;-0.188;0.582;1.29;340.7;14.96;14.42;0
2023-02-16 15:00:00;7109;13.55;23.46;16.63;35.55;1028;2.05;344.7;43.67;6.27;0;373.8;0.3738041;376;773.9;292.9;83.1;0.376;0.774;0.083;369.5;802;65.93;67.82;3.264;307.4;22.25;3.264;1.266;6.49;-0.151;0.47;1.2;341.2;15.94;14.73;0
2023-02-16 16:00:00;7110;13.54;24.4;16.35;36.85;1028;2.325;349.1;40.92;7.78;0;214.6;0.2145518;229.5;643.1;160.7;68.75;0.229;0.643;0.069;224;670.8;56.58;75.73;3.039;321.3;30.53;3.039;1.294;7.51;-0.246;0.61;1.57;341.5;16.42;14.37;0
2023-02-16 17:00:00;7111;13.55;23.79;14.37;42.43;1028;1.721;336.4;45.59;6.2;0;22.27;0.02227373;27.46;36.35;5.849;21.62;0.027;0.036;0.022;28.19;45.87;21.49;84.8;2.41;309.2;24.08;2.41;0.975;5.05;-0.13;0.379;1.37;341.6;16.5;11.61;0
2023-02-16 18:00:00;7112;13.6;21.55;12.05;47.76;1028;0.901;358;46.63;3.15;0;0.009;8.809896e-06;6.821;0;0;6.821;0.007;0;0.007;7.4;2.091;7.381;94.9;1.242;335.4;37.99;1.242;0.483;3.07;-0.049;0.219;0.77;340.8;15.18;9.51;0
2023-02-16 19:00:00;7113;13.63;19.65;10.66;50.97;1029;0.595;71.17;66.68;3.07;0;0;0;6.451;0;0;6.451;0.006;0;0.006;6.31;0;6.31;105.5;0.852;63.8;63.94;0.852;0.553;2.76;-0.033;0.169;0.49;340.3;14.4;8.09;0
2023-02-16 20:00:00;7114;13.64;18.16;9.28;55.58;1029;0.661;124.8;47.88;1.88;0;0;0;6.331;0;0;6.331;0.006;0;0.006;6.186;0;6.186;116;0.785;112.5;48.91;0.785;0.375;1.91;-0.017;0.144;0.58;339.6;13.13;6.58;0
2023-02-16 21:00:00;7115;13.67;16.86;8.1;58.8;1030;0.65;102.8;45.08;2.02;0;0;0;6.302;0;0;6.302;0.006;0;0.006;6.152;0;6.152;126.2;1.203;86;33.29;1.203;0.387;2.26;-0.017;0.159;0.6;338.9;12.06;5.308;0
2023-02-16 22:00:00;7116;13.72;15.74;7.028;61.57;1030;0.528;101.3;62.1;1.69;0;0;0;6.339;0;0;6.339;0.006;0;0.006;6.183;0;6.183;135.3;0.996;87.1;48.41;0.993;0.506;2.33;0.001;0.127;0.61;338.3;10.95;4.47;0
2023-02-16 23:00:00;7117;13.74;14.72;6.917;62.78;1030;0.707;128.5;35.8;1.83;0;0;0;6.351;0;0;6.351;0.006;0;0.006;6.194;0;6.194;142.6;1.116;117.4;34.53;1.116;0.477;2.61;0.011;0.17;0.6;338.1;10.66;4.663;0
2023-02-17 00:00:00;7118;13.74;13.86;6.257;64.75;1031;0.827;140;32.91;2.53;0;0;0;6.24;0;0;6.24;0.006;0;0.006;6.083;0;6.083;146.5;1.416;143.9;22.48;1.416;0.5;2.92;0.048;0.197;0.67;337.6;9.73;3.648;0
2023-02-17 01:00:00;7119;13.74;13.14;5.757;65.62;1031;1.024;117.4;23.53;2.25;0;0;0;6.241;0;0;6.241;0.006;0;0.006;6.081;0;6.081;145.7;1.614;106.3;17.39;1.614;0.481;3.07;0.013;0.206;0.78;337.3;9.25;3.411;0
2023-02-17 02:00:00;7120;13.74;12.47;5.057;68.03;1031;1.179;133.4;32.46;3;0;0;0;6.194;0;0;6.194;0.006;0;0.006;6.032;0;6.032;140.6;1.784;137.6;30.74;1.779;0.602;3.48;0.009;0.273;0.8;336.8;8.42;2.269;0
2023-02-17 03:00:00;7121;13.81;11.82;4.538;72.63;1031;0.967;131.9;33.24;3.17;0;0;0;6.218;0;0;6.218;0.006;0;0.006;6.053;0;6.053;132.6;1.561;126.3;26.5;1.561;0.686;4.58;0.036;0.228;0.95;336.5;8.03;1.98;0
2023-02-17 04:00:00;7122;13.81;11.27;4.16;71.38;1031;0.889;133.7;41.89;2.97;0;0;0;6.249;0;0;6.249;0.006;0;0.006;6.081;0;6.081;123.1;1.481;128.2;32.74;1.481;0.578;3.26;0.015;0.222;0.8;336.4;7.782;1.914;0
2023-02-17 05:00:00;7123;13.81;10.77;3.769;72.27;1031;1.025;139.5;26.93;3.07;0;0;0;6.176;0;0;6.176;0.006;0;0.006;6.008;0;6.008;112.7;1.646;141.8;21.7;1.646;0.538;3.62;0.066;0.247;0.73;335.7;6.713;1.159;0
2023-02-17 06:00:00;7124;13.81;10.27;3.284;75.91;1031;0.864;125.5;49.83;3.24;0;0;0;6.223;0;0;6.223;0.006;0;0.006;6.051;0;6.051;102.2;1.55;131.3;34.57;1.55;0.792;4;0.066;0.248;0.93;335.4;6.206;0.611;0
2023-02-17 07:00:00;7125;13.82;9.84;3.04;77.83;1032;1.049;133.4;24.86;3.45;0;2.863;0.00286307;8.34;0.453;0.023;8.32;0.008;0;0.008;9.65;8.74;9.45;91.6;1.798;132.6;19.73;1.798;0.707;5.11;0.043;0.254;0.97;335.2;5.741;0.863;0
2023-02-17 08:00:00;7126;13.86;9.48;3.798;71.87;1032;1.469;145.6;43.25;4.82;0;80.2;0.08018278;75.7;196.8;35.33;40.37;0.076;0.197;0.04;73.76;211.4;35.94;81.8;2.731;152.1;18.57;2.731;0.924;5.61;0.102;0.359;1.16;334.8;5.163;2.09;0
2023-02-17 09:00:00;7127;13.86;9.32;5.761;67.3;1032;1.314;149.4;51.26;5.64;0;239.5;0.2395185;235.9;530.1;159.5;76.37;0.236;0.53;0.076;228.4;546.2;64.06;72.96;2.521;151.1;21.75;2.521;1.283;6.06;0.087;0.366;1.54;334.9;5.232;6.256;0
2023-02-17 10:00:00;7128;13.83;10.17;8.83;56.7;1032;1.311;156.3;74.81;4.46;0;398;0.3980358;389.7;716.1;297.7;92;0.39;0.716;0.092;381.5;738.6;74.4;65.51;2.356;163.2;27.56;2.356;1.063;4.96;0.033;0.373;1.27;336.1;7.287;7.604;0
2023-02-17 11:00:00;7129;13.78;12.83;11.35;46.17;1032;1.127;141.2;71.32;4.59;0;509.4;0.509382;494.6;784.5;390.5;104.1;0.495;0.784;0.104;487.7;811;84;60.13;2.126;147.8;28.67;2.126;1.004;5.12;0.08;0.343;0.97;337.3;9.34;10.42;0
2023-02-17 12:00:00;7130;13.68;16.81;13.85;38.2;1032;0.716;101.2;83.8;3.04;0;554.4;0.5543508;533.6;790.7;425;108.6;0.534;0.791;0.109;528.2;820;87.7;57.49;1.054;120.1;64.32;1.051;0.565;2.69;0.051;0.298;0.87;338.2;10.82;12.71;0
2023-02-17 13:00:00;7131;13.61;21.04;15.82;32.32;1031;0.981;264.5;85.7;3.12;0;541.4;0.541387;519.4;774.4;411;108.5;0.519;0.774;0.108;514.9;805;87.8;57.95;1.297;215.2;78.98;1.297;0.692;3.27;-0.002;0.315;0.94;339.7;13.37;13.64;0
2023-02-17 14:00:00;7132;13.55;24.75;17;34.97;1030;1.638;312.3;69.63;5.78;0;472.2;0.4722297;453.9;697;333.2;120.8;0.454;0.697;0.121;449.1;727.1;101.6;61.47;2.077;298.8;62.44;2.077;1.168;6.69;-0.064;0.45;1.21;341.2;15.86;16.68;0
2023-02-17 15:00:00;7133;13.52;25.88;17.86;39.16;1029;3.444;357.4;38.97;9.11;0;363.1;0.3630518;357.7;678.1;259.7;98;0.358;0.678;0.098;352;706.6;81.3;67.52;4.185;337.8;30.33;4.185;1.894;8.96;-0.258;0.881;3.09;342.5;18.11;16.78;0
2023-02-17 16:00:00;7134;13.52;25.13;17.6;40.63;1028;3.156;357.5;39.89;9.38;0;209.1;0.2090859;217.4;569.6;145.2;72.2;0.217;0.57;0.072;212.4;596.4;60.55;75.46;3.815;340.2;29.99;3.815;1.657;8.24;-0.33;0.779;1.71;342.7;18.34;16.35;0
2023-02-17 17:00:00;7135;13.54;24.28;15.92;45.78;1029;2.664;9.65;41.04;7.9;0;27.57;0.0275684;31.24;44.11;7.225;24.02;0.031;0.044;0.024;31.7;54.24;23.5;84.6;3.749;347;22.36;3.749;1.633;8.51;-0.326;0.664;2.52;342.4;17.96;14.43;0
2023-02-17 18:00:00;7136;13.57;22.21;15.01;49.44;1029;2.956;11.72;36.71;8.35;0;0.121;0.0001207446;6.378;0;0;6.378;0.006;0;0.006;7.148;5.47;7.102;94.7;4.307;349.6;22.54;4.307;1.602;9.22;-0.32;0.695;1.84;342.2;17.59;13.93;0
2023-02-17 19:00:00;7137;13.62;20.62;14.24;53.77;1030;2.625;10.17;38.72;7.34;0;0;0;6.408;0;0;6.408;0.006;0;0.006;6.287;0;6.287;105.2;3.859;348.6;21.01;3.859;1.43;7.69;-0.389;0.631;1.79;341.8;16.93;13.33;0
2023-02-17 20:00:00;7138;13.63;19.7;13.69;60.57;1030;2.384;3.468;40.17;8.08;0;0;0;6.414;0;0;6.414;0.006;0;0.006;6.29;0;6.29;115.8;3.257;342.4;32.66;3.257;1.593;7.82;-0.261;0.669;1.62;341.6;16.59;13.43;0
2023-02-17 21:00:00;7139;13.63;19.06;13.24;64.43;1030;2.955;3.091;37.26;8.15;0;0;0;6.401;0;0;6.401;0.006;0;0.006;6.275;0;6.275;125.9;3.589;339.1;28.4;3.589;1.617;8.18;-0.253;0.78;2.35;341.4;16.18;13.09;0
2023-02-17 22:00:00;7140;13.63;18.56;12.88;66.95;1031;1.915;8.04;64.77;6.52;0;0;0;6.287;0;0;6.287;0.006;0;0.006;6.161;0;6.161;135.1;2.563;339.8;58.57;2.563;1.394;6.73;-0.11;0.549;1.7;341.2;15.85;10.5;0
2023-02-17 23:00:00;7141;13.64;18.03;10.15;63.99;1031;0.943;132;36.8;2.77;0;0;0;6.377;0;0;6.377;0.006;0;0.006;6.236;0;6.236;142.3;1.278;126.3;29.21;1.275;0.552;2.89;0.031;0.209;0.79;339.8;13.45;8.34;0
2023-02-18 00:00:00;7142;13.67;17.17;9.11;70.31;1031;0.981;135.1;28.21;2.29;0;0;0;6.351;0;0;6.351;0.006;0;0.006;6.205;0;6.205;146.1;1.396;134.3;23.74;1.392;0.466;2.63;0.001;0.222;0.66;339.1;12.38;7.584;0
2023-02-18 01:00:00;7143;13.67;16.4;8.71;72.63;1031;1.114;137;29.78;2.73;0;0;0;6.327;0;0;6.327;0.006;0;0.006;6.18;0;6.18;145.4;1.754;133.3;24.67;1.754;0.598;3.59;0.036;0.251;0.91;338.8;11.79;7.676;0
2023-02-18 02:00:00;7144;13.71;15.89;8.71;70.35;1031;1.105;144.6;37.64;2.79;0;0;0;6.34;0;0;6.34;0.006;0;0.006;6.192;0;6.192;140.3;1.618;147.5;23.68;1.618;0.637;3.59;0.075;0.253;0.9;338.6;11.55;7.122;0
2023-02-18 03:00:00;7145;13.73;15.53;8.46;71.48;1031;0.803;131.2;33.88;2.06;0;0.046;4.595984e-05;6.189;0;0;6.189;0.006;0;0.006;6.044;0;6.044;132.4;1.282;127.5;28.96;1.282;0.561;2.56;0.046;0.203;0.64;338.5;11.28;8.02;0
2023-02-18 04:00:00;7146;13.74;15.33;8.72;70.61;1031;0.858;146.1;43.93;3.08;0;0.002;1.961445e-06;6.276;0;0;6.276;0.006;0;0.006;6.13;0;6.13;122.8;1.385;147.9;24.03;1.385;0.514;2.8;0.05;0.24;0.77;338.5;11.39;6.928;0
2023-02-18 05:00:00;7147;13.74;15.09;7.947;73.42;1031;1.014;133.6;35.76;3.21;0;0;0;6.256;0;0;6.256;0.006;0;0.006;6.107;0;6.107;112.5;1.904;138.8;19.42;1.904;0.702;4.32;0.055;0.301;1.11;338;10.52;6.653;0
2023-02-18 06:00:00;7148;13.74;14.72;8.25;71.62;1031;1.424;140.5;48.51;3.77;0;0;5.783199e-08;6.284;0;0;6.284;0.006;0;0.006;6.136;0;6.136;101.9;2.958;150.6;17.8;2.958;1.045;5.83;0.145;0.367;1.37;338.3;11.03;6.802;0
2023-02-18 07:00:00;7149;13.74;14.27;7.456;75.44;1031;1.348;147.2;48.61;3.85;0;4.056;0.00405571;8.32;0.555;0.028;8.29;0.008;0.001;0.008;9.39;13.38;9.13;91.3;2.605;154.4;16.41;2.605;0.969;5.07;0.068;0.367;1.47;337.7;10.01;6.497;0
2023-02-18 08:00:00;7150;13.74;13.91;8.14;72.25;1031;1.837;148.2;47;5.85;0;122.7;0.122655;113.4;206;37.21;76.19;0.113;0.206;0.076;110.8;227.2;69.92;81.5;3.259;158.2;17.93;3.259;1.117;6;0.088;0.429;1.43;337.4;9.49;7.169;0
2023-02-18 09:00:00;7151;13.74;13.85;9.14;66.53;1031;1.753;146.8;44.01;5.29;0;213.1;0.2130543;193.6;98.3;31.27;162.4;0.194;0.098;0.162;188;110.4;152.9;72.66;3.371;153.9;15.41;3.371;1.139;6.56;0.089;0.391;1.72;337.9;10.24;9.01;0
2023-02-18 10:00:00;7152;13.74;14.59;11.65;57.57;1031;1.313;189.3;71.42;4.1;0;289.6;0.2896037;260.9;80.6;34.76;226.2;0.261;0.081;0.226;256;94.1;215.5;65.19;2.096;177.7;43.26;2.091;0.99;4.61;-0.122;0.42;1.09;339.1;12.26;11.48;0
2023-02-18 11:00:00;7153;13.68;16.38;13.28;53.05;1030;1.314;170.5;60.27;4.36;0;370.3;0.3703453;348;284.3;144.4;203.6;0.348;0.284;0.204;343.6;306.1;188.2;59.79;2.186;164.9;33.7;2.186;0.91;4.71;-0.005;0.339;1.17;339.7;13.26;13.29;0
2023-02-18 12:00:00;7154;13.64;19.03;16.21;48.23;1030;1.024;298.4;58.21;2.85;0;568.8;0.5687544;546.9;787.3;427.3;119.7;0.547;0.787;0.12;542.6;818;98.6;57.13;1.127;281.6;64;1.127;0.589;2.79;-0.024;0.288;0.73;340;13.9;16.22;0
2023-02-18 13:00:00;7155;13.58;22.78;17.02;51.47;1029;1.95;348.7;56.36;6.64;0;556.7;0.5567295;528;796.3;426.6;101.4;0.528;0.796;0.101;524;828;80.6;57.61;2.833;325.8;41.87;2.833;1.588;7.99;-0.157;0.548;1.58;341.3;15.98;16.9;0
2023-02-18 14:00:00;7156;13.54;24.7;17.05;53.7;1028;2.615;5.033;39.16;8.82;0;490.2;0.4902051;471.4;779.1;376.2;95.2;0.471;0.779;0.095;466.6;810;75.59;61.14;3.749;339.8;29.99;3.749;1.612;7.98;-0.28;0.672;1.59;341.8;16.84;17.34;0
2023-02-18 15:00:00;7157;13.53;25.53;17.51;52.64;1027;2.251;346.4;42.6;6.48;0;371.1;0.3711478;369.5;737.6;286.2;83.3;0.369;0.738;0.083;363.6;766.2;66.23;67.23;3.382;312.2;26.41;3.382;1.341;6.82;-0.155;0.51;1.35;342;17.18;18.14;0
2023-02-18 16:00:00;7158;13.52;26.23;17.16;54.06;1027;2.269;350.6;42.69;6.34;0;219.8;0.2198271;232.3;638.6;165.1;67.22;0.232;0.639;0.067;226.8;665.6;54.92;75.19;3.251;314.6;23.23;3.251;1.424;6.9;-0.18;0.568;1.81;342.1;17.31;16.88;0
2023-02-18 17:00:00;7159;13.52;25.6;15.42;60.09;1026;2.443;353.6;34.6;5.97;0;29.03;0.02903499;33;60.26;10.12;22.87;0.033;0.06;0.023;33.32;70.19;22.1;84.3;3.071;327.6;30.38;3.071;1.358;7.23;-0.188;0.682;1.39;342.2;17.6;15.24;0
2023-02-18 18:00:00;7160;13.55;23.19;14.56;62.61;1026;2.531;356.8;35.02;6.61;0;0.314;0.00031421;6.806;0;0;6.806;0.007;0;0.007;7.758;4.622;7.708;94.4;2.731;333.9;31.77;2.724;1.183;6.36;-0.166;0.695;1.73;342.1;17.33;14.25;0
2023-02-18 19:00:00;7161;13.61;21.36;13.87;65.35;1027;2.373;352.9;37.44;6.26;0;0;0;6.415;0;0;6.415;0.006;0;0.006;6.291;0;6.291;105;2.951;328;28.03;2.951;1.215;6.04;-0.195;0.671;1.81;341.7;16.77;13.69;0
2023-02-18 20:00:00;7162;13.62;20.26;13.51;66.05;1027;2.434;5.856;37.54;7.22;0;0;0;6.456;0;0;6.456;0.006;0;0.006;6.331;0;6.331;115.5;3.18;342.2;28.79;3.171;1.402;7.18;-0.201;0.71;2.64;341.6;16.47;13.44;0
2023-02-18 21:00:00;7163;13.63;19.53;12.41;69.5;1028;1.268;26.57;95;5.8;0;0;0;6.398;0;0;6.398;0.006;0;0.006;6.268;0;6.268;125.7;1.564;315;98.1;1.556;1.221;6.22;-0.088;0.491;1.76;341;15.57;10.75;0
2023-02-18 22:00:00;7164;13.64;18.63;10.25;76.26;1028;0.723;138.5;34.94;2.41;0;0;0;6.395;0;0;6.395;0.006;0;0.006;6.254;0;6.254;134.8;1.036;141.4;29.45;1.03;0.459;3.02;0.019;0.176;0.5;340.1;14.03;9.23;0
2023-02-18 23:00:00;7165;13.67;17.58;9.5;77.24;1028;0.973;133.4;28.06;2.89;0;0;0;6.325;0;0;6.325;0.006;0;0.006;6.182;0;6.182;142;1.417;131.8;21.91;1.417;0.585;3.16;0.033;0.212;0.7;339.6;13.25;8.73;0
2023-02-19 00:00:00;7166;13.67;16.65;8.88;78.86;1028;0.832;132.4;37.38;2.15;0;0;0;6.342;0;0;6.342;0.006;0;0.006;6.195;0;6.195;145.8;1.044;127.7;36.49;1.044;0.506;2.63;-0.006;0.173;0.66;339.3;12.73;8.01;0
2023-02-19 01:00:00;7167;13.69;15.84;8.28;80.1;1028;0.866;127.8;29.24;2.17;0;0;0;6.319;0;0;6.319;0.006;0;0.006;6.17;0;6.17;145;1.329;116;24.23;1.329;0.455;2.84;0.015;0.175;0.63;339;12.1;7.306;0
2023-02-19 02:00:00;7168;13.74;15.11;7.788;81.7;1028;0.894;130.7;21.67;2.06;0;0;0;6.324;0;0;6.324;0.006;0;0.006;6.172;0;6.172;140;1.483;121.7;18.63;1.483;0.446;2.51;0.004;0.196;0.75;338.6;11.49;6.686;0
2023-02-19 03:00:00;7169;13.74;14.45;6.953;87.1;1028;0.753;135.4;30.63;2.32;0;0;0;6.328;0;0;6.328;0.006;0;0.006;6.172;0;6.172;132.1;1.301;137.1;22.12;1.301;0.447;2.59;0.055;0.223;0.92;338;10.5;5.889;0
2023-02-19 04:00:00;7170;13.74;13.82;6.355;89.1;1028;0.87;140.8;37.61;2.55;0;0;0;6.232;0;0;6.232;0.006;0;0.006;6.075;0;6.075;122.5;1.443;145.4;24.89;1.443;0.597;3.08;0.061;0.225;0.67;337.6;9.86;5.108;0
2023-02-19 05:00:00;7171;13.75;13.17;5.698;91;1028;1;135.6;37.47;2.85;0;0;0;6.231;0;0;6.231;0.006;0;0.006;6.071;0;6.071;112.2;1.696;145.1;20.16;1.695;0.655;3.47;0.051;0.27;0.99;337.2;9.19;4.576;0
2023-02-19 06:00:00;7172;13.75;12.57;5.337;92;1028;0.756;74.35;65.47;2.46;0;0;0;6.26;0;0;6.26;0.006;0;0.006;6.097;0;6.097;101.6;1.109;96.5;77.53;1.097;0.699;3.4;-0.023;0.213;0.69;337.2;9.14;3.659;0
2023-02-19 07:00:00;7173;13.77;12.12;4.803;93.5;1028;0.691;157;84.3;2.85;0;3.125;0.003124825;8.24;0.826;0.048;8.2;0.008;0.001;0.008;9.38;8.48;9.15;91;1.047;193.6;71.55;1.044;0.617;3.5;-0.023;0.191;0.69;336.8;8.52;4.056;0
2023-02-19 08:00:00;7174;13.79;11.77;5.968;88.3;1028;1.419;144.2;40.08;4.11;0;107;0.1069552;99.4;280.2;52.64;46.73;0.099;0.28;0.047;96.7;297.6;41;81.3;2.5;150;21.09;2.5;0.88;4.73;0.078;0.33;1.27;336.3;7.598;6.18;0
2023-02-19 09:00:00;7175;13.81;11.67;9.06;74.79;1029;0.65;85.6;64.99;1.87;0;321.2;0.3211909;313.7;582.7;177.6;136;0.314;0.583;0.136;304.8;603;120.9;72.36;0.9;74.69;63.4;0.892;0.533;2.7;-0.042;0.256;0.73;335.2;5.869;10.01;0
2023-02-19 10:00:00;7176;13.76;12.94;11.21;64.57;1029;1.128;170.4;59.73;3.21;0;419.7;0.4196908;398;553;230.6;167.4;0.398;0.553;0.167;390.5;577.1;149.7;64.86;1.674;168.1;39.48;1.67;0.789;3.49;-0.024;0.317;1.05;337.3;9.37;10.37;0
2023-02-19 11:00:00;7177;13.72;15.28;12.58;60.07;1029;0.993;189.5;77.68;2.92;0;412.2;0.4121879;388.5;421;216.2;172.3;0.388;0.421;0.172;383.5;445.4;154.9;59.45;1.285;174.4;59.15;1.278;0.68;3.2;-0.052;0.336;0.84;338.7;11.64;13.94;0
2023-02-19 12:00:00;7178;13.66;17.89;14.19;57.87;1028;3.296;351.2;42.15;11.29;0;558.3;0.5582604;519.5;651.3;356.7;162.8;0.52;0.651;0.163;514.7;680;142.3;56.78;4.17;333.7;34.23;4.17;2.068;11.36;-0.215;0.799;2.26;340.3;14.31;14.89;0
2023-02-19 13:00:00;7179;13.63;20.09;14.91;56.06;1027;3.105;345.9;41.54;9.68;0;542.1;0.5420681;502.5;608.3;327.9;174.6;0.502;0.608;0.175;497.9;636.3;154.9;57.26;4.036;317.9;32.59;4.036;1.984;10.45;-0.19;0.737;2.62;340.7;14.96;14.92;0
2023-02-19 14:00:00;7180;13.59;21.98;15.14;56.75;1027;3.456;355.5;41.68;11.99;0;496.6;0.4965525;472;698.6;340.4;131.6;0.472;0.699;0.132;466.5;727.6;111.9;60.82;4.584;333.1;32;4.584;2.078;10.49;-0.292;0.814;1.87;340.9;15.32;14.83;0
2023-02-19 15:00:00;7181;13.58;23.05;14.77;59.6;1026;3.435;357.1;39.9;10.82;0;383.2;0.3832225;371.2;643.3;252.7;118.5;0.371;0.643;0.119;364.6;669.8;101.4;66.93;4.542;334.9;28.31;4.542;2.001;10.42;-0.281;0.925;2.94;340.8;15.22;14.47;0
2023-02-19 16:00:00;7182;13.55;23.23;14.02;62.93;1026;3.563;1.612;37.61;9.41;0;229.2;0.2292086;232.6;569.9;148.9;83.7;0.233;0.57;0.084;226.5;594.2;71.33;74.92;4.935;337.3;26.53;4.921;2.087;11.32;-0.359;0.94;2.49;340.7;15.02;13.52;0
2023-02-19 17:00:00;7183;13.56;22.49;12.29;70.9;1026;3.854;1.439;40.43;12.23;0;42.28;0.04228256;43.44;59.36;10.23;33.21;0.043;0.059;0.033;43.1;68.78;31.67;84.1;4.917;340.8;28.46;4.916;2.116;10.98;-0.353;1.071;3.2;340.6;14.81;11.68;0
2023-02-19 18:00:00;7184;13.63;20.37;11.67;70.8;1027;3.963;355.5;34.03;9.99;0;0.427;0.0004266409;6.202;0;0;6.202;0.006;0;0.006;7.076;6.856;7.004;94.2;4.552;335.6;26.92;4.552;1.944;10.22;-0.42;0.991;2.03;340.5;14.64;11.39;0
2023-02-19 19:00:00;7185;13.63;18.86;11.36;70.06;1028;3.116;4.187;35.61;8.09;0;0;0;6.286;0;0;6.286;0.006;0;0.006;6.153;0;6.153;104.8;3.903;342.8;26.29;3.903;1.582;8.07;-0.278;0.839;2.71;340.4;14.47;10.73;0
2023-02-19 20:00:00;7186;13.64;18.11;11.02;70.19;1028;2.84;8.06;34.28;8.05;0;0;0;6.43;0;0;6.43;0.006;0;0.006;6.292;0;6.292;115.3;3.565;346.2;26.52;3.565;1.563;8.35;-0.313;0.77;1.56;340.2;14.25;10.44;0
2023-02-19 21:00:00;7187;13.66;17.63;10.81;70.26;1028;2.86;16.01;32.83;8.2;0;0;0;6.365;0;0;6.365;0.006;0;0.006;6.228;0;6.228;125.4;4.189;353.6;19.53;4.189;1.458;7.77;-0.319;0.617;1.42;340.1;14.08;10.06;0
2023-02-19 22:00:00;7188;13.67;17.19;10.51;71.12;1028;2.198;8.96;40.38;5.9;0;0;0;6.314;0;0;6.314;0.006;0;0.006;6.176;0;6.176;134.5;2.784;346.2;27.76;2.784;1.173;5.58;-0.228;0.614;1.64;339.9;13.73;9.97;0
2023-02-19 23:00:00;7189;13.67;16.88;10.45;72.43;1029;2.624;14.11;36.48;7.35;0;0;0;6.298;0;0;6.298;0.006;0;0.006;6.16;0;6.16;141.6;3.569;349.2;23.1;3.569;1.407;7.36;-0.311;0.67;1.96;339.8;13.48;9.96;0
2023-02-20 00:00:00;7190;13.67;16.78;10.34;73.56;1029;2.26;8.01;40.11;6.41;0;0;0;6.255;0;0;6.255;0.006;0;0.006;6.117;0;6.117;145.4;2.91;347.4;27.17;2.91;1.199;6.66;-0.254;0.635;1.65;339.7;13.39;9.86;0
