DateHeure,Valeur_HUMIDITY,Valeur_GLOBAL_RADIANCE,Valeur_TEMPERATURE,Prod. Photovoltaique (kWh),Rayonnement (W/m2)
2020-01-17 16:00:00,95.4,11.91,5.057,0.0,18.126482
2020-01-17 17:00:00,96.3,1.928,4.914,0.0,6.9135
2020-01-17 18:00:00,96.5,0.047,5.046,0.0,6.2646003
2020-01-17 19:00:00,94.8,0.107,5.713,0.0,6.2056003
2020-01-17 20:00:00,88.9,0.236,5.939,0.0,6.217867
2020-01-17 21:00:00,90.9,0.012,5.812,0.0,6.2295337
2020-01-17 22:00:00,95.6,0.0,5.432,0.0,6.228767
2020-01-17 23:00:00,97.0,0.0,5.26,0.0,6.235767
2020-01-18 00:00:00,97.5,0.003,5.097,0.0,6.2230334
2020-01-18 01:00:00,90.2,0.402,6.125,0.0,6.2560334
2020-01-18 02:00:00,87.0,0.704,6.401,0.0,6.222517
2020-01-18 03:00:00,84.8,0.379,6.265,0.0,6.227949
2020-01-18 04:00:00,79.57,0.001,6.104,0.0,6.25355
2020-01-18 05:00:00,75.95,0.0,5.95,0.0,6.25715
2020-01-18 06:00:00,79.04,0.0,5.1,0.0,6.1831
2020-01-18 07:00:00,86.9,0.0,3.717,0.0,6.3695335
2020-01-18 08:00:00,83.7,16.18,4.027,0.0,16.524517
2020-01-18 09:00:00,80.5,68.17,4.57,0.6640625,51.576
2020-01-18 10:00:00,73.46,233.0,6.085,1.3359375,238.39917
2020-01-18 11:00:00,67.44,325.0,7.231,3.8359375,325.04666
2020-01-18 12:00:00,61.9,249.2,7.581,4.5,244.07668
2020-01-18 13:00:00,57.96,294.2,8.08,3.328125,290.495
2020-01-18 14:00:00,54.48,334.2,8.89,4.171875,344.23834
2020-01-18 15:00:00,56.17,163.2,8.56,2.5,170.57417
2020-01-18 16:00:00,60.2,46.5,7.612,0.6640625,50.93883
2020-01-18 17:00:00,69.52,3.429,6.027,1.0,9.9918165
2020-01-18 18:00:00,78.63,0.0,4.451,0.0,6.40355
2020-01-18 19:00:00,81.6,0.0,3.428,0.0,6.2637167
2020-01-18 20:00:00,81.9,0.0,3.113,0.0,6.245567
2020-01-18 21:00:00,82.8,0.0,2.916,0.0,6.2275
2020-01-18 22:00:00,86.7,0.0,2.753,0.0,6.1396832
2020-01-18 23:00:00,81.5,0.0,3.233,0.0,6.1799
2020-01-19 00:00:00,82.0,0.0,2.585,0.0,6.1711335
2020-01-19 01:00:00,82.7,0.0,2.101,0.0,6.1614504
2020-01-19 02:00:00,85.2,0.0,1.691,0.0,6.1248336
2020-01-19 03:00:00,85.7,0.0,1.31,0.0,6.1653666
2020-01-19 04:00:00,86.4,0.0,1.187,0.0,6.071167
2020-01-19 05:00:00,86.0,0.0,0.845,0.0,6.163467
2020-01-19 06:00:00,87.0,0.0,0.436,0.0,6.1649504
2020-01-19 07:00:00,89.6,0.0,-0.142,0.0,6.2162166
2020-01-19 08:00:00,89.5,18.64,-0.041,0.0,21.966467
2020-01-19 09:00:00,86.3,90.2,1.165,0.0,84.59617
2020-01-19 10:00:00,78.17,161.9,2.529,1.5,147.095
2020-01-19 11:00:00,70.58,144.1,3.799,1.6640625,135.27667
2020-01-19 12:00:00,65.69,157.2,4.619,1.671875,147.69298
2020-01-19 13:00:00,60.4,193.9,5.589,2.1640625,180.455
2020-01-19 14:00:00,58.33,143.7,5.654,2.1640625,136.78
2020-01-19 15:00:00,57.88,78.51,5.467,1.3359375,77.23333
2020-01-19 16:00:00,57.67,40.16,5.385,0.5,43.824165
2020-01-19 17:00:00,56.48,4.34,5.456,0.0,9.813434
2020-01-19 18:00:00,54.65,0.0,5.227,0.0,6.238017
2020-01-19 19:00:00,58.21,0.0,4.354,0.0,6.258
2020-01-19 20:00:00,60.19,0.0,3.916,0.0,6.202417
2020-01-19 21:00:00,62.65,0.0,3.549,0.0,6.2072334
2020-01-19 22:00:00,64.81,0.0,3.191,0.0,6.218
2020-01-19 23:00:00,71.5,0.0,1.928,0.0,6.2117834
2020-01-20 00:00:00,78.99,0.0,0.798,0.0,6.1751504
2020-01-20 01:00:00,80.4,0.0,0.691,0.0,6.17915
2020-01-20 02:00:00,83.4,0.0,0.325,0.0,6.1660666
2020-01-20 03:00:00,82.9,0.0,-0.022,0.0,6.0882416
2020-01-20 04:00:00,84.3,0.0,-0.327,0.0,6.0783668
2020-01-20 05:00:00,82.1,0.0,-0.364,0.0,6.1337833
2020-01-20 06:00:00,85.4,0.0,-0.629,0.0,6.143067
2020-01-20 07:00:00,82.9,0.0,-0.631,0.0,6.1592503
2020-01-20 08:00:00,83.6,14.6,-0.657,0.0,18.3989
2020-01-20 09:00:00,81.5,60.12,-0.2,0.5,57.654915
2020-01-20 10:00:00,77.72,144.5,0.62,0.5,135.08
2020-01-20 11:00:00,73.33,183.7,1.754,1.1640625,170.945
2020-01-20 12:00:00,66.54,321.4,3.256,1.3359375,308.45667
2020-01-20 13:00:00,54.01,430.1,6.241,3.0,445.61667
2020-01-20 14:00:00,55.04,217.3,5.769,3.1640625,229.63501
2020-01-20 15:00:00,56.63,124.2,4.987,0.8359375,123.43
2020-01-20 16:00:00,58.06,48.35,4.48,0.5,55.94583
2020-01-20 17:00:00,64.25,2.817,3.407,0.0,9.397833
2020-01-20 18:00:00,68.42,0.0,3.027,0.0,6.263867
2020-01-20 19:00:00,66.47,0.0,3.254,0.0,6.2245
2020-01-20 20:00:00,64.57,0.0,3.291,0.0,6.2215333
2020-01-20 21:00:00,68.84,0.0,2.778,0.0,6.1212835
2020-01-20 22:00:00,70.75,0.0,2.476,0.0,6.1510167
2020-01-20 23:00:00,73.55,0.0,2.2,0.0,6.2102666
2020-01-21 00:00:00,76.63,0.0,1.726,0.0,6.1975
2020-01-21 01:00:00,75.2,0.0,1.637,0.0,6.1688337
2020-01-21 02:00:00,74.48,0.0,1.631,0.0,6.168267
2020-01-21 03:00:00,74.56,0.0,1.526,0.0,6.014328
2020-01-21 04:00:00,78.79,0.0,0.789,0.0,6.171117
2020-01-21 05:00:00,76.44,0.0,1.012,0.0,6.167917
2020-01-21 06:00:00,78.4,0.0,0.739,0.0,5.973447
2020-01-21 07:00:00,76.6,0.0,0.812,0.0,6.25965
2020-01-21 08:00:00,77.07,13.34,0.733,0.0,17.123816
2020-01-21 09:00:00,73.93,107.9,1.514,0.3359375,92.8545
2020-01-21 10:00:00,71.43,234.7,2.499,1.1640625,232.21167
2020-01-21 11:00:00,67.74,293.0,3.574,1.8359375,301.59167
2020-01-21 12:00:00,69.67,145.8,3.271,1.6640625,138.65001
2020-01-21 13:00:00,69.77,152.5,3.631,0.8359375,142.23334
2020-01-21 14:00:00,67.38,178.0,4.332,1.0,171.22166
2020-01-21 15:00:00,62.18,252.7,5.618,1.0,267.56
2020-01-21 16:00:00,64.63,62.45,4.79,1.1640625,67.12417
2020-01-21 17:00:00,66.04,3.889,4.108,0.0,9.915016
2020-01-21 18:00:00,69.84,0.0,3.591,0.0,6.1360517
2020-01-21 19:00:00,73.1,0.0,3.059,0.0,6.2633
2020-01-21 20:00:00,76.34,0.0,2.424,0.0,6.1207833
2020-01-21 21:00:00,77.59,0.0,2.14,0.0,6.1752334
2020-01-21 22:00:00,77.56,0.0,2.212,0.0,6.1928334
2020-01-21 23:00:00,78.09,0.0,1.884,0.0,6.144167
2020-01-22 00:00:00,80.5,0.0,1.334,0.0,6.1354003
2020-01-22 01:00:00,82.9,0.0,0.861,0.0,6.1633334
2020-01-22 02:00:00,85.5,0.0,0.394,0.0,6.1227837
2020-01-22 03:00:00,85.3,0.0,0.367,0.0,6.1319156
2020-01-22 04:00:00,86.6,0.0,0.075,0.0,6.1616836
2020-01-22 05:00:00,88.2,0.0,-0.204,0.0,6.112167
2020-01-22 06:00:00,87.8,0.0,-0.153,0.0,6.1281834
2020-01-22 07:00:00,88.5,0.0,-0.266,0.0,6.1390166
2020-01-22 08:00:00,87.8,11.52,-0.183,0.0,15.065683
2020-01-22 09:00:00,86.0,67.23,0.176,0.0,63.768665
2020-01-22 10:00:00,81.3,146.6,1.286,0.8359375,134.92584
2020-01-22 11:00:00,75.67,249.3,2.844,1.1640625,241.59167
2020-01-22 12:00:00,64.07,384.8,5.96,2.0,385.14
2020-01-22 13:00:00,60.22,311.3,7.505,3.0,317.11835
2020-01-22 14:00:00,59.86,248.7,7.569,1.8359375,255.735
2020-01-22 15:00:00,60.25,171.0,7.826,1.1640625,183.44
2020-01-22 16:00:00,62.45,45.65,6.887,0.5,52.0465
2020-01-22 17:00:00,64.32,3.55,6.34,0.5,9.677334
2020-01-22 18:00:00,66.96,0.0,5.959,0.0,6.2952332
2020-01-22 19:00:00,72.24,0.0,5.294,0.0,6.2533836
2020-01-22 20:00:00,78.42,0.0,4.05,0.0,6.1783333
2020-01-22 21:00:00,80.3,0.0,3.631,0.0,6.2154503
2020-01-22 22:00:00,81.1,0.0,3.275,0.0,6.189117
2020-01-22 23:00:00,82.0,0.0,2.727,0.0,6.1756334
2020-01-23 00:00:00,80.8,0.0,2.635,0.0,6.1463337
2020-01-23 01:00:00,82.5,0.0,2.119,0.0,6.1247835
2020-01-23 02:00:00,81.6,0.0,2.251,0.0,6.1249166
2020-01-23 03:00:00,84.4,0.0,1.671,0.0,6.079483
2020-01-23 04:00:00,85.5,0.0,1.419,0.0,6.1604333
2020-01-23 05:00:00,84.0,0.0,1.61,0.0,6.1364
2020-01-23 06:00:00,84.7,0.0,1.572,0.0,6.0995336
2020-01-23 07:00:00,83.9,0.0,1.855,0.0,6.3332834
2020-01-23 08:00:00,84.3,24.25,1.733,0.0,26.616333
2020-01-23 09:00:00,83.2,113.1,1.893,0.0,105.68983
2020-01-23 10:00:00,79.23,191.9,2.921,0.8359375,185.15334
2020-01-23 11:00:00,74.77,193.8,4.271,1.328125,183.41833
2020-01-23 12:00:00,64.12,323.8,6.948,1.5,266.92285
2020-01-23 13:00:00,54.83,464.4,9.6,2.8359375,0.0
2020-01-23 14:00:00,61.23,118.7,7.847,2.5,0.0
2020-01-23 15:00:00,62.66,95.7,7.727,1.0,0.0
2020-01-23 16:00:00,64.34,55.16,7.457,0.1640625,0.0
2020-01-23 17:00:00,67.17,7.106,6.731,0.8359375,0.0
2020-01-23 18:00:00,72.29,0.0,5.666,0.0,0.0
2020-01-23 19:00:00,73.54,0.0,4.981,0.0,0.0
2020-01-23 20:00:00,76.32,0.0,4.292,0.0,0.0
2020-01-23 21:00:00,77.1,0.0,3.862,0.0,0.0
2020-01-23 22:00:00,79.8,0.0,3.2,0.0,0.0
2020-01-23 23:00:00,80.3,0.0,3.066,0.0,0.0
2020-01-24 00:00:00,83.5,0.0,2.304,0.0,0.0
2020-01-24 01:00:00,83.7,0.0,2.147,0.0,0.0
2020-01-24 02:00:00,83.1,0.0,2.497,0.0,0.0
2020-01-24 03:00:00,86.5,0.0,2.418,0.0,0.0
2020-01-24 04:00:00,87.8,0.0,1.955,0.0,0.0
2020-01-24 05:00:00,89.1,0.0,1.361,0.0,0.0
2020-01-24 06:00:00,88.0,0.0,1.582,0.0,0.0
2020-01-24 07:00:00,86.2,0.015,1.99,0.0,0.0
2020-01-24 08:00:00,84.7,16.24,2.385,0.0,0.0
2020-01-24 09:00:00,84.0,91.7,2.745,0.0,0.0
2020-01-24 10:00:00,82.8,92.4,3.142,0.5,0.0
2020-01-24 11:00:00,81.1,125.3,3.756,0.5,0.0
2020-01-24 12:00:00,76.31,141.9,5.115,0.8359375,0.0
2020-01-24 13:00:00,75.41,172.8,5.999,0.828125,0.0
2020-01-24 14:00:00,68.45,278.7,7.613,1.5,0.0
2020-01-24 15:00:00,63.77,154.3,8.7,1.5,0.0
2020-01-24 16:00:00,68.45,49.67,8.07,0.3359375,0.0
2020-01-24 17:00:00,69.34,3.334,7.591,0.0,0.0
2020-01-24 18:00:00,70.55,0.0,7.326,0.0,0.0
2020-01-24 19:00:00,72.52,0.0,7.144,0.0,0.0
2020-01-24 20:00:00,73.88,0.0,6.75,0.0,0.0
2020-01-24 21:00:00,75.34,0.0,6.337,0.0,0.0
2020-01-24 22:00:00,78.83,0.0,5.52,0.0,0.0
2020-01-24 23:00:00,82.0,0.0,4.614,0.0,0.0
2020-01-25 00:00:00,83.3,0.0,4.49,0.0,0.0
2020-01-25 01:00:00,86.4,0.0,4.104,0.0,0.0
2020-01-25 02:00:00,86.7,0.0,3.724,0.0,0.0
2020-01-25 03:00:00,85.5,0.0,3.378,0.0,0.0
2020-01-25 04:00:00,85.9,0.0,3.204,0.0,0.0
2020-01-25 05:00:00,84.1,0.0,3.374,0.0,0.0
2020-01-25 06:00:00,87.1,0.0,2.676,0.0,0.0
2020-01-25 07:00:00,87.3,0.008,2.794,0.0,0.0
2020-01-25 08:00:00,86.5,10.05,3.141,0.0,0.0
2020-01-25 09:00:00,83.7,80.2,3.821,0.5,0.0
2020-01-25 10:00:00,79.97,142.7,4.95,0.6640625,0.0
2020-01-25 11:00:00,77.48,207.4,5.764,1.0,0.0
2020-01-25 12:00:00,67.27,377.2,8.33,1.5,0.0
2020-01-25 13:00:00,58.34,248.3,10.17,2.671875,0.0
2020-01-25 14:00:00,54.42,306.9,11.45,1.6640625,0.0
2020-01-25 15:00:00,54.3,185.9,11.63,1.0,0.0
2020-01-25 16:00:00,56.45,71.83,10.56,1.0,0.0
2020-01-25 17:00:00,64.89,5.206,8.68,0.0,0.0
2020-01-25 18:00:00,71.04,0.0,7.625,0.0,0.0
2020-01-25 19:00:00,76.31,0.0,6.644,0.0,6.2936597
2020-01-25 20:00:00,77.03,0.0,6.161,0.0,6.270567
2020-01-25 21:00:00,78.67,0.0,5.799,0.0,6.253667
2020-01-25 22:00:00,78.66,0.0,5.602,0.0,6.2584
2020-01-25 23:00:00,80.3,0.0,5.316,0.0,6.2640333
2020-01-26 00:00:00,82.3,0.0,4.779,0.0,6.2448335
2020-01-26 01:00:00,82.7,0.0,4.589,0.0,6.2264333
2020-01-26 02:00:00,84.5,0.0,4.279,0.0,6.2045503
2020-01-26 03:00:00,86.3,0.0,3.908,0.0,6.234017
2020-01-26 04:00:00,85.9,0.0,4.218,0.0,6.202417
2020-01-26 05:00:00,89.6,0.0,3.987,0.0,6.2260666
2020-01-26 06:00:00,92.3,0.0,3.734,0.0,6.2032337
2020-01-26 07:00:00,91.7,0.0,4.05,0.0,6.2332835
2020-01-26 08:00:00,92.4,7.416,4.22,0.0,11.577183
2020-01-26 09:00:00,92.1,43.31,4.506,0.5,44.098667
2020-01-26 10:00:00,92.3,100.3,4.693,0.6640625,91.718834
2020-01-26 11:00:00,89.7,140.0,5.943,1.671875,129.13167
2020-01-26 12:00:00,88.3,162.8,6.614,1.5,147.97717
2020-01-26 13:00:00,77.27,335.0,9.41,4.0,332.545
2020-01-26 14:00:00,79.6,125.8,8.63,3.0,118.77667
2020-01-26 15:00:00,78.35,143.0,9.21,1.5,137.62167
2020-01-26 16:00:00,80.1,50.68,9.01,1.1640625,54.756332
2020-01-26 17:00:00,82.6,7.799,8.4,0.3359375,13.0757
2020-01-26 18:00:00,83.0,0.0,7.77,0.6640625,6.288717
2020-01-26 19:00:00,84.0,0.0,7.524,0.0,6.2716336
2020-01-26 20:00:00,86.6,0.0,7.144,0.0,6.265617
2020-01-26 21:00:00,87.2,0.0,6.996,0.0,6.2921333
2020-01-26 22:00:00,93.0,0.0,6.557,0.0,6.319067
2020-01-26 23:00:00,93.9,0.0,6.582,0.0,6.1862335
2020-01-27 00:00:00,94.8,0.0,6.058,0.0,6.2408667
2020-01-27 01:00:00,96.5,0.0,5.577,0.0,6.274867
2020-01-27 02:00:00,97.3,0.0,4.721,0.0,6.271267
2020-01-27 03:00:00,97.6,0.0,4.283,0.0,6.2619333
2020-01-27 04:00:00,98.3,0.0,3.844,0.0,6.2268834
2020-01-27 05:00:00,98.4,0.0,3.845,0.0,6.137817
2020-01-27 06:00:00,93.8,0.0,3.8,0.0,6.2039003
2020-01-27 07:00:00,93.6,0.012,3.449,0.0,6.81595
2020-01-27 08:00:00,95.6,32.97,3.023,0.0,27.670666
2020-01-27 09:00:00,87.0,150.1,4.898,0.0,142.58783
2020-01-27 10:00:00,81.8,232.9,6.246,1.0,230.49501
2020-01-27 11:00:00,82.0,252.0,6.866,1.5,240.90834
2020-01-27 12:00:00,77.88,126.6,7.819,1.3359375,124.037
2020-01-27 13:00:00,85.2,86.8,6.93,0.6640625,85.37583
2020-01-27 14:00:00,88.1,144.5,6.804,0.6640625,134.42334
2020-01-27 15:00:00,86.7,50.86,7.297,0.8359375,54.145164
2020-01-27 16:00:00,86.9,16.94,7.488,0.0,22.893
2020-01-27 17:00:00,82.7,1.013,8.17,0.0,6.53085
2020-01-27 18:00:00,84.6,0.0,8.01,0.0,6.2914667
2020-01-27 19:00:00,85.6,0.0,7.849,0.0,6.30335
2020-01-27 20:00:00,87.7,0.0,7.546,0.0,6.276867
2020-01-27 21:00:00,69.9,0.011,9.48,0.0,6.1858335
2020-01-27 22:00:00,62.71,0.0,10.56,0.0,6.2527003
2020-01-27 23:00:00,65.18,0.0,10.15,0.0,6.2976003
2020-01-28 00:00:00,61.39,0.0,10.72,0.0,6.2967834
2020-01-28 01:00:00,60.88,0.0,10.87,0.0,6.293767
2020-01-28 02:00:00,59.61,0.0,11.23,0.0,6.2331834
2020-01-28 03:00:00,64.64,0.0,10.64,0.0,6.2907834
2020-01-28 04:00:00,72.0,0.0,9.99,0.0,6.3353834
2020-01-28 05:00:00,85.8,0.0,8.68,0.0,6.3151336
2020-01-28 06:00:00,90.8,0.0,8.19,0.0,6.3366337
2020-01-28 07:00:00,91.1,0.0,8.05,0.0,6.2785335
2020-01-28 08:00:00,85.8,15.47,8.59,0.0,19.343899
2020-01-28 09:00:00,84.8,62.25,8.83,0.1640625,59.503998
2020-01-28 10:00:00,60.96,95.4,11.27,0.8359375,92.37383
2020-01-28 11:00:00,52.73,201.6,12.06,0.6640625,186.89667
2020-01-28 12:00:00,48.18,120.0,12.11,1.3359375,113.88634
2020-01-28 13:00:00,48.18,133.7,12.44,0.6640625,125.084335
2020-01-28 14:00:00,55.41,56.0,11.57,0.3359375,62.872334
2020-01-28 15:00:00,72.7,30.86,9.3,0.5,36.377834
2020-01-28 16:00:00,85.7,16.32,7.043,0.5,21.786999
2020-01-28 17:00:00,84.7,3.226,6.848,0.0,8.5631
2020-01-28 18:00:00,87.1,0.0,6.091,0.0,6.291246
2020-01-28 19:00:00,91.4,0.0,5.279,0.0,6.340117
2020-01-28 20:00:00,94.5,0.0,4.876,0.0,6.2725
2020-01-28 21:00:00,93.2,0.0,4.913,0.0,6.349414
2020-01-28 22:00:00,91.5,0.0,5.178,0.0,6.2840166
2020-01-28 23:00:00,92.4,0.0,5.106,0.0,6.2053833
2020-01-29 00:00:00,93.3,0.0,5.214,0.0,6.3048306
2020-01-29 01:00:00,91.9,0.0,5.373,0.0,6.2404003
2020-01-29 02:00:00,94.1,0.0,5.175,0.0,6.2286167
2020-01-29 03:00:00,93.5,0.0,5.403,0.0,6.1995864
2020-01-29 04:00:00,93.9,0.0,5.427,0.0,6.224217
2020-01-29 05:00:00,94.8,0.0,5.395,0.0,6.1429667
2020-01-29 06:00:00,95.2,0.0,5.347,0.0,6.216431
2020-01-29 07:00:00,97.2,0.001,5.193,0.0,6.2635336
2020-01-29 08:00:00,97.3,9.92,5.378,0.0,13.960633
2020-01-29 09:00:00,96.9,36.23,5.598,0.0,37.2681
2020-01-29 10:00:00,96.5,82.6,5.993,0.0,77.68017
2020-01-29 11:00:00,93.4,198.2,7.179,1.0,182.09233
2020-01-29 12:00:00,83.6,260.8,8.56,1.5,241.50833
2020-01-29 13:00:00,77.76,232.7,9.07,1.8359375,214.46
2020-01-29 14:00:00,72.9,186.6,9.75,1.328125,173.465
2020-01-29 15:00:00,75.41,108.1,9.4,0.8359375,104.643
2020-01-29 16:00:00,81.2,46.82,8.92,0.5,49.062332
2020-01-29 17:00:00,86.8,3.632,8.34,0.0,9.844983
2020-01-29 18:00:00,87.9,0.0,7.739,0.0,6.2440896
2020-01-29 19:00:00,88.5,0.0,7.536,0.0,6.3256836
2020-01-29 20:00:00,91.3,0.0,7.035,0.0,6.2369003
2020-01-29 21:00:00,92.2,0.0,6.275,0.0,6.270167
2020-01-29 22:00:00,93.4,0.0,5.841,0.0,6.2304335
2020-01-29 23:00:00,94.2,0.0,5.485,0.0,6.2488337
2020-01-30 00:00:00,93.4,0.0,5.25,0.0,6.286017
2020-01-30 01:00:00,91.4,0.0,5.058,0.0,6.1981835
2020-01-30 02:00:00,93.6,0.0,4.127,0.0,5.8086667
2020-01-30 03:00:00,93.0,0.0,4.18,0.0,5.3834667
2020-01-30 04:00:00,94.8,0.0,3.55,0.0,5.3412504
2020-01-30 05:00:00,93.5,0.0,3.062,0.0,5.3043003
2020-01-30 06:00:00,91.8,0.0,2.868,0.0,5.282552
2020-01-30 07:00:00,93.8,0.005,2.622,0.0,5.6917834
2020-01-30 08:00:00,90.4,43.1,3.025,0.0,35.268982
2020-01-30 09:00:00,89.0,143.3,3.959,0.8359375,133.32448
2020-01-30 10:00:00,81.9,257.9,5.889,2.5,259.15668
2020-01-30 11:00:00,76.86,294.5,7.208,3.6640625,287.48
2020-01-30 12:00:00,74.46,149.8,7.804,2.5,136.625
2020-01-30 13:00:00,74.6,101.2,8.32,1.6640625,99.35167
2020-01-30 14:00:00,77.72,76.72,8.23,1.0,77.235
2020-01-30 15:00:00,80.0,47.29,8.3,0.8359375,53.8575
2020-01-30 16:00:00,82.7,25.56,8.24,0.6640625,32.79983
2020-01-30 17:00:00,86.8,1.844,7.868,0.3359375,8.77445
2020-01-30 18:00:00,86.5,0.0,7.546,0.0,6.1372457
2020-01-30 19:00:00,89.4,0.0,7.285,0.0,6.27755
2020-01-30 20:00:00,92.0,0.0,6.915,0.0,6.3138666
2020-01-30 21:00:00,93.9,0.0,6.813,0.0,6.1961074
2020-01-30 22:00:00,93.9,0.0,6.703,0.0,6.28755
2020-01-30 23:00:00,94.0,0.0,6.713,0.0,6.2250338
2020-01-31 00:00:00,94.6,0.0,6.691,0.0,6.1430693
2020-01-31 01:00:00,95.9,0.0,6.662,0.0,6.247417
2020-01-31 02:00:00,95.5,0.0,6.765,0.0,6.2096667
2020-01-31 03:00:00,95.1,0.0,6.815,0.0,6.140483
2020-01-31 04:00:00,94.8,0.0,7.034,0.0,5.9404836
2020-01-31 05:00:00,96.1,0.0,6.889,0.0,5.285217
2020-01-31 06:00:00,95.7,0.0,6.99,0.0,5.3746667
2020-01-31 07:00:00,95.1,0.303,7.199,0.0,5.6445837
2020-01-31 08:00:00,95.4,16.48,7.298,0.0,17.7638
2020-01-31 09:00:00,96.3,92.3,7.465,0.1640625,84.16817
2020-01-31 10:00:00,91.5,260.8,8.91,1.8359375,252.44667
2020-01-31 11:00:00,85.2,383.4,10.94,4.5,376.77335
2020-01-31 12:00:00,76.6,454.1,13.16,5.3359375,453.24835
2020-01-31 13:00:00,66.57,483.6,15.08,7.328125,493.75668
2020-01-31 14:00:00,65.78,387.7,15.66,7.171875,406.74667
2020-01-31 15:00:00,64.48,279.0,16.32,3.328125,305.17194
2020-01-31 16:00:00,65.98,104.6,16.13,1.3359375,126.788666
2020-01-31 17:00:00,78.9,6.075,12.89,0.0,12.573033
2020-01-31 18:00:00,83.9,0.0,12.1,0.0,6.6908836
2020-01-31 19:00:00,84.5,0.0,11.99,0.0,6.557417
2020-01-31 20:00:00,84.6,0.0,11.76,0.0,6.401767
2020-01-31 21:00:00,84.1,0.0,11.52,0.0,6.3073215
2020-01-31 22:00:00,86.2,0.0,11.37,0.0,6.44325
2020-01-31 23:00:00,89.3,0.0,11.09,0.0,6.4716167
2020-02-01 00:00:00,89.8,0.0,10.94,0.0,6.3850865
2020-02-01 01:00:00,90.4,0.0,10.63,0.0,6.30555
2020-02-01 02:00:00,88.1,0.0,10.55,0.0,6.3879004
2020-02-01 03:00:00,87.9,0.0,9.59,0.0,6.41161
2020-02-01 04:00:00,87.7,0.0,9.29,0.0,6.3721337
2020-02-01 05:00:00,95.1,0.0,8.14,0.3359375,6.3464503
2020-02-01 06:00:00,97.0,0.0,7.734,0.6640625,6.161518
2020-02-01 07:00:00,95.9,0.075,7.78,0.0,7.2816167
2020-02-01 08:00:00,95.3,47.38,7.357,0.0,34.54195
2020-02-01 09:00:00,88.4,139.8,9.32,0.3359375,139.10333
2020-02-01 10:00:00,84.4,234.7,10.43,1.6640625,229.77
2020-02-01 11:00:00,81.4,83.6,11.53,2.8359375,91.88583
2020-02-01 12:00:00,91.2,45.7,10.3,0.6640625,48.05833
2020-02-01 13:00:00,95.0,56.03,10.42,0.5,57.395832
2020-02-01 14:00:00,94.5,43.9,10.88,1.0,46.184834
2020-02-01 15:00:00,94.2,53.27,11.32,0.3359375,52.72125
2020-02-01 16:00:00,94.9,42.76,11.18,0.6640625,42.3435
2020-02-01 17:00:00,95.6,8.83,10.81,0.0,13.604716
2020-02-01 18:00:00,96.2,0.0,10.56,0.0,6.4136834
2020-02-01 19:00:00,96.5,0.0,10.12,0.0,6.4241667
2020-02-01 20:00:00,96.7,0.0,9.5,0.0,6.3637333
2020-02-01 21:00:00,97.8,0.0,9.28,0.0,6.26625
2020-02-01 22:00:00,97.9,0.0,9.12,0.0,6.352967
2020-02-01 23:00:00,98.3,0.0,9.21,0.0,6.3675003
2020-02-02 00:00:00,98.1,0.0,9.55,0.0,6.3469667
2020-02-02 01:00:00,97.9,0.0,9.69,0.0,6.303617
2020-02-02 02:00:00,97.5,0.014,9.89,0.0,6.2618337
2020-02-02 03:00:00,97.3,0.0,9.43,0.0,6.3727336
2020-02-02 04:00:00,96.9,0.02,9.54,0.0,6.3432837
2020-02-02 05:00:00,94.7,0.0,9.46,0.0,6.3442
2020-02-02 06:00:00,92.5,0.0,9.37,0.0,6.315617
2020-02-02 07:00:00,88.0,0.253,9.48,0.0,6.42185
2020-02-02 08:00:00,88.0,19.28,9.45,0.5,22.5742
2020-02-02 09:00:00,88.3,18.37,9.66,0.5,24.554642
2020-02-02 10:00:00,93.5,24.14,9.35,0.0,27.710499
2020-02-02 11:00:00,94.7,33.85,9.54,0.0,34.864834
2020-02-02 12:00:00,96.9,44.27,9.65,1.0,44.003273
2020-02-02 13:00:00,96.6,38.85,10.25,0.0,39.77983
2020-02-02 14:00:00,96.0,34.87,10.67,1.0,36.255665
2020-02-02 15:00:00,97.2,18.73,10.96,0.0,22.581667
2020-02-02 16:00:00,98.0,16.94,11.02,0.0,21.592333
2020-02-02 17:00:00,97.1,2.659,11.12,0.0,8.3733835
2020-02-02 18:00:00,97.6,0.0,10.67,0.0,6.35745
2020-02-02 19:00:00,98.4,0.002,10.34,0.0,6.381867
2020-02-02 20:00:00,98.8,0.0,10.15,0.0,6.36375
2020-02-02 21:00:00,98.9,0.0,10.25,0.0,6.35445
2020-02-02 22:00:00,98.2,0.04,10.65,0.0,6.3085504
2020-02-02 23:00:00,98.2,0.0,10.45,0.0,6.3068833
2020-02-03 00:00:00,98.8,0.0,10.11,0.0,6.3473334
2020-02-03 01:00:00,98.9,0.0,9.94,0.0,5.458817
2020-02-03 02:00:00,98.9,0.0,9.87,0.0,5.4321337
2020-02-03 03:00:00,98.3,0.0,9.85,0.0,5.249018
2020-02-03 04:00:00,98.3,0.0,9.67,0.0,5.3267
2020-02-03 05:00:00,98.4,0.0,9.73,0.0,5.4222836
2020-02-03 06:00:00,98.6,0.0,9.81,0.0,5.4272504
2020-02-03 07:00:00,99.5,0.02,9.6,0.6640625,5.4620667
2020-02-03 08:00:00,99.4,22.34,9.29,0.3359375,23.409966
2020-02-03 09:00:00,98.7,53.24,9.87,0.0,53.003
2020-02-03 10:00:00,95.9,97.2,10.77,0.8359375,89.360664
